country_name,date,parameter,product,value,unit
Spain,11/1/2023,Net Electricity Production,Wind,7002.1385,GWh
Spain,11/1/2023,Net Electricity Production,Solar,2160.1744,GWh
Spain,11/1/2023,Net Electricity Production,Other Renewables,1.5,GWh
Spain,11/1/2023,Net Electricity Production,Not Specified,21.4167,GWh
Spain,11/1/2023,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",13430.3735,GWh
Spain,11/1/2023,Total Imports,Electricity,1007.8977,GWh
Spain,11/1/2023,Total Exports,Electricity,1865.4676,GWh
Spain,11/1/2023,Used for pumped storage,Electricity,796.0772,GWh
Spain,11/1/2023,Distribution Losses,Electricity,2080.2397,GWh
Spain,11/1/2023,Final Consumption (Calculated),Electricity,18184.7881,GWh
Sweden,11/1/2023,Net Electricity Production,Electricity,15661.5368,GWh
Sweden,11/1/2023,Net Electricity Production,Nuclear,4729.0808,GWh
Sweden,11/1/2023,Net Electricity Production,Total Combustible Fuels,1362.2731,GWh
Sweden,11/1/2023,Net Electricity Production,"Coal, Peat and Manufactured Gases",59.9648,GWh
Sweden,11/1/2023,Net Electricity Production,Oil and Petroleum Products,28.0104,GWh
Sweden,11/1/2023,Net Electricity Production,Natural Gas,6.6014,GWh
Sweden,11/1/2023,Net Electricity Production,Combustible Renewables,1033.712,GWh
Sweden,11/1/2023,Net Electricity Production,Other Combustible Non-Renewables,233.9845,GWh
Sweden,11/1/2023,Net Electricity Production,Hydro,6792.7681,GWh
Sweden,11/1/2023,Net Electricity Production,Wind,2763.7673,GWh
Sweden,11/1/2023,Net Electricity Production,Solar,13.6475,GWh
Sweden,11/1/2023,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",10603.8949,GWh
Sweden,11/1/2023,Total Imports,Electricity,594.0712,GWh
Sweden,11/1/2023,Total Exports,Electricity,3262.8076,GWh
Sweden,11/1/2023,Distribution Losses,Electricity,1059.8304,GWh
Sweden,11/1/2023,Final Consumption (Calculated),Electricity,11932.9701,GWh
Switzerland,11/1/2023,Net Electricity Production,Electricity,6443.6716,GWh
Switzerland,11/1/2023,Net Electricity Production,Nuclear,2146.7375,GWh
Switzerland,11/1/2023,Net Electricity Production,Total Combustible Fuels,346.3742,GWh
Switzerland,11/1/2023,Net Electricity Production,Oil and Petroleum Products,3.5788,GWh
Switzerland,11/1/2023,Net Electricity Production,Natural Gas,37.7993,GWh
Switzerland,11/1/2023,Net Electricity Production,Combustible Renewables,204.0177,GWh
Switzerland,11/1/2023,Net Electricity Production,Other Combustible Non-Renewables,100.9784,GWh
Switzerland,11/1/2023,Net Electricity Production,Hydro,3758.8791,GWh
Switzerland,11/1/2023,Net Electricity Production,Wind,25.2719,GWh
Switzerland,11/1/2023,Net Electricity Production,Solar,166.4089,GWh
Switzerland,11/1/2023,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",4154.5776,GWh
Switzerland,11/1/2023,Total Imports,Electricity,2517.5747,GWh
Switzerland,11/1/2023,Total Exports,Electricity,3058.0176,GWh
Switzerland,11/1/2023,Used for pumped storage,Electricity,354.3419,GWh
Switzerland,11/1/2023,Distribution Losses,Electricity,404.5533,GWh
Switzerland,11/1/2023,Final Consumption (Calculated),Electricity,5144.3335,GWh
Turkey,11/1/2023,Net Electricity Production,Electricity,23302.4028,GWh
Turkey,11/1/2023,Net Electricity Production,Total Combustible Fuels,13948.2324,GWh
Turkey,11/1/2023,Net Electricity Production,"Coal, Peat and Manufactured Gases",9372.8823,GWh
Turkey,11/1/2023,Net Electricity Production,Oil and Petroleum Products,14.6442,GWh
Turkey,11/1/2023,Net Electricity Production,Natural Gas,3872.3596,GWh
Turkey,11/1/2023,Net Electricity Production,Combustible Renewables,688.2192,GWh
Turkey,11/1/2023,Net Electricity Production,Other Combustible Non-Renewables,0.127,GWh
Turkey,11/1/2023,Net Electricity Production,Hydro,4125.5222,GWh
Turkey,11/1/2023,Net Electricity Production,Wind,3309.669,GWh
Turkey,11/1/2023,Net Electricity Production,Solar,1034.2503,GWh
Turkey,11/1/2023,Net Electricity Production,Geothermal,767.3839,GWh
Turkey,11/1/2023,Net Electricity Production,Not Specified,117.3449,GWh
Turkey,11/1/2023,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",9925.0447,GWh
Turkey,11/1/2023,Total Imports,Electricity,481.0881,GWh
Turkey,11/1/2023,Total Exports,Electricity,116.7021,GWh
Turkey,11/1/2023,Distribution Losses,Electricity,2267.0297,GWh
Turkey,11/1/2023,Final Consumption (Calculated),Electricity,21399.759,GWh
United Kingdom,11/1/2023,Net Electricity Production,Electricity,24700.7312,GWh
United Kingdom,11/1/2023,Net Electricity Production,Nuclear,2734.367,GWh
United Kingdom,11/1/2023,Net Electricity Production,Total Combustible Fuels,12702.8561,GWh
United Kingdom,11/1/2023,Net Electricity Production,"Coal, Peat and Manufactured Gases",694.3106,GWh
United Kingdom,11/1/2023,Net Electricity Production,Oil and Petroleum Products,164.8749,GWh
United Kingdom,11/1/2023,Net Electricity Production,Natural Gas,8377.8308,GWh
United Kingdom,11/1/2023,Net Electricity Production,Combustible Renewables,3072.5046,GWh
United Kingdom,11/1/2023,Net Electricity Production,Other Combustible Non-Renewables,393.3353,GWh
United Kingdom,11/1/2023,Net Electricity Production,Hydro,804.8404,GWh
United Kingdom,11/1/2023,Net Electricity Production,Wind,7837.3842,GWh
United Kingdom,11/1/2023,Net Electricity Production,Solar,620.8276,GWh
United Kingdom,11/1/2023,Net Electricity Production,Other Renewables,0.4559,GWh
United Kingdom,11/1/2023,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",12336.0127,GWh
United Kingdom,11/1/2023,Total Imports,Electricity,3025.534,GWh
United Kingdom,11/1/2023,Total Exports,Electricity,591.723,GWh
United Kingdom,11/1/2023,Used for pumped storage,Electricity,248.5806,GWh
United Kingdom,11/1/2023,Distribution Losses,Electricity,2432.1257,GWh
United Kingdom,11/1/2023,Final Consumption (Calculated),Electricity,24453.8359,GWh
United States,11/1/2023,Net Electricity Production,Electricity,326494.5293,GWh
United States,11/1/2023,Net Electricity Production,Nuclear,62227.1716,GWh
United States,11/1/2023,Net Electricity Production,Total Combustible Fuels,193841.9848,GWh
United States,11/1/2023,Net Electricity Production,"Coal, Peat and Manufactured Gases",53908.7442,GWh
United States,11/1/2023,Net Electricity Production,Oil and Petroleum Products,2151.2126,GWh
United States,11/1/2023,Net Electricity Production,Natural Gas,133132.5465,GWh
United States,11/1/2023,Net Electricity Production,Combustible Renewables,3956.594,GWh
United States,11/1/2023,Net Electricity Production,Other Combustible Non-Renewables,692.8876,GWh
United States,11/1/2023,Net Electricity Production,Hydro,18679.0653,GWh
United States,11/1/2023,Net Electricity Production,Wind,36862.5912,GWh
United States,11/1/2023,Net Electricity Production,Solar,13353.5221,GWh
United States,11/1/2023,Net Electricity Production,Geothermal,1378.1971,GWh
United States,11/1/2023,Net Electricity Production,Not Specified,151.9971,GWh
United States,11/1/2023,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",74229.9698,GWh
United States,11/1/2023,Total Imports,Electricity,2963.5172,GWh
United States,11/1/2023,Total Exports,Electricity,721.2777,GWh
United States,11/1/2023,Used for pumped storage,Electricity,1730.2819,GWh
United States,11/1/2023,Distribution Losses,Electricity,22217.4728,GWh
United States,11/1/2023,Final Consumption (Calculated),Electricity,304789.0141,GWh
Argentina,11/1/2023,Net Electricity Production,Electricity,10202.091,GWh
Argentina,11/1/2023,Net Electricity Production,Nuclear,874.8354,GWh
Argentina,11/1/2023,Net Electricity Production,Total Combustible Fuels,5311.7721,GWh
Argentina,11/1/2023,Net Electricity Production,"Coal, Peat and Manufactured Gases",1.1415,GWh
Argentina,11/1/2023,Net Electricity Production,Oil and Petroleum Products,169.0547,GWh
Argentina,11/1/2023,Net Electricity Production,Natural Gas,4961.0413,GWh
Argentina,11/1/2023,Net Electricity Production,Combustible Renewables,180.5346,GWh
Argentina,11/1/2023,Net Electricity Production,Hydro,2221.5122,GWh
Argentina,11/1/2023,Net Electricity Production,Wind,1445.5168,GWh
Argentina,11/1/2023,Net Electricity Production,Solar,348.4545,GWh
Argentina,11/1/2023,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",4196.0181,GWh
Brazil,11/1/2023,Net Electricity Production,Electricity,60978.0837,GWh
Brazil,11/1/2023,Net Electricity Production,Nuclear,421.2623,GWh
Brazil,11/1/2023,Net Electricity Production,Total Combustible Fuels,12290.9984,GWh
Brazil,11/1/2023,Net Electricity Production,"Coal, Peat and Manufactured Gases",1685.0035,GWh
Brazil,11/1/2023,Net Electricity Production,Oil and Petroleum Products,988.534,GWh
Brazil,11/1/2023,Net Electricity Production,Natural Gas,3818.2454,GWh
Brazil,11/1/2023,Net Electricity Production,Combustible Renewables,5659.2827,GWh
Brazil,11/1/2023,Net Electricity Production,Other Combustible Non-Renewables,139.9328,GWh
Brazil,11/1/2023,Net Electricity Production,Hydro,35143.3547,GWh
Brazil,11/1/2023,Net Electricity Production,Wind,7983.3842,GWh
Brazil,11/1/2023,Net Electricity Production,Solar,5139.0841,GWh
Brazil,11/1/2023,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",53925.1057,GWh
Bulgaria,11/1/2023,Net Electricity Production,Electricity,2809.6568,GWh
Bulgaria,11/1/2023,Net Electricity Production,Nuclear,1069.4631,GWh
Bulgaria,11/1/2023,Net Electricity Production,Total Combustible Fuels,1184.5822,GWh
Bulgaria,11/1/2023,Net Electricity Production,"Coal, Peat and Manufactured Gases",865.9527,GWh
Bulgaria,11/1/2023,Net Electricity Production,Oil and Petroleum Products,14.3617,GWh
Bulgaria,11/1/2023,Net Electricity Production,Natural Gas,160.3402,GWh
Bulgaria,11/1/2023,Net Electricity Production,Combustible Renewables,143.9275,GWh
Bulgaria,11/1/2023,Net Electricity Production,Hydro,205.1015,GWh
Bulgaria,11/1/2023,Net Electricity Production,Wind,165.5206,GWh
Bulgaria,11/1/2023,Net Electricity Production,Solar,181.9473,GWh
Bulgaria,11/1/2023,Net Electricity Production,Not Specified,3.0421,GWh
Bulgaria,11/1/2023,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",696.4969,GWh
China,11/1/2023,Net Electricity Production,Electricity,753247.5605,GWh
China,11/1/2023,Net Electricity Production,Nuclear,34273.4933,GWh
China,11/1/2023,Net Electricity Production,Total Combustible Fuels,487362.1583,GWh
China,11/1/2023,Net Electricity Production,"Coal, Peat and Manufactured Gases",450005.4686,GWh
China,11/1/2023,Net Electricity Production,Oil and Petroleum Products,947.5096,GWh
China,11/1/2023,Net Electricity Production,Natural Gas,22259.0704,GWh
China,11/1/2023,Net Electricity Production,Combustible Renewables,13597.8033,GWh
China,11/1/2023,Net Electricity Production,Other Combustible Non-Renewables,552.3063,GWh
China,11/1/2023,Net Electricity Production,Hydro,90160.0032,GWh
China,11/1/2023,Net Electricity Production,Wind,97705.2175,GWh
China,11/1/2023,Net Electricity Production,Solar,43736.2371,GWh
China,11/1/2023,Net Electricity Production,Geothermal,9.3919,GWh
China,11/1/2023,Net Electricity Production,Other Renewables,1.0592,GWh
China,11/1/2023,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",245209.7123,GWh
Croatia,11/1/2023,Net Electricity Production,Electricity,1600.3638,GWh
Croatia,11/1/2023,Net Electricity Production,Total Combustible Fuels,460.939,GWh
Croatia,11/1/2023,Net Electricity Production,"Coal, Peat and Manufactured Gases",108.7704,GWh
Croatia,11/1/2023,Net Electricity Production,Oil and Petroleum Products,11.5839,GWh
Croatia,11/1/2023,Net Electricity Production,Natural Gas,263.9289,GWh
Croatia,11/1/2023,Net Electricity Production,Combustible Renewables,76.6558,GWh
Croatia,11/1/2023,Net Electricity Production,Hydro,854.3389,GWh
Croatia,11/1/2023,Net Electricity Production,Wind,253.0244,GWh
Croatia,11/1/2023,Net Electricity Production,Solar,32.0614,GWh
Croatia,11/1/2023,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1216.0806,GWh
Cyprus,11/1/2023,Net Electricity Production,Electricity,365.6198,GWh
Cyprus,11/1/2023,Net Electricity Production,Total Combustible Fuels,287.2923,GWh
Cyprus,11/1/2023,Net Electricity Production,Oil and Petroleum Products,284.9092,GWh
Cyprus,11/1/2023,Net Electricity Production,Combustible Renewables,2.383,GWh
Cyprus,11/1/2023,Net Electricity Production,Wind,17.06,GWh
Cyprus,11/1/2023,Net Electricity Production,Solar,61.2675,GWh
Cyprus,11/1/2023,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",80.7106,GWh
India,11/1/2023,Net Electricity Production,Electricity,137059.8438,GWh
India,11/1/2023,Net Electricity Production,Nuclear,4159.0206,GWh
India,11/1/2023,Net Electricity Production,Total Combustible Fuels,113286.4169,GWh
India,11/1/2023,Net Electricity Production,"Coal, Peat and Manufactured Gases",104143.726,GWh
India,11/1/2023,Net Electricity Production,Oil and Petroleum Products,530.9847,GWh
India,11/1/2023,Net Electricity Production,Natural Gas,4932.1752,GWh
India,11/1/2023,Net Electricity Production,Combustible Renewables,3532.4962,GWh
India,11/1/2023,Net Electricity Production,Other Combustible Non-Renewables,147.0348,GWh
India,11/1/2023,Net Electricity Production,Hydro,7348.8486,GWh
India,11/1/2023,Net Electricity Production,Wind,4006.9364,GWh
India,11/1/2023,Net Electricity Production,Solar,8258.6214,GWh
India,11/1/2023,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",23146.9025,GWh
Malta,11/1/2023,Net Electricity Production,Electricity,146.4779,GWh
Malta,11/1/2023,Net Electricity Production,Total Combustible Fuels,134.2644,GWh
Malta,11/1/2023,Net Electricity Production,Oil and Petroleum Products,0.6371,GWh
Malta,11/1/2023,Net Electricity Production,Natural Gas,133.6272,GWh
Malta,11/1/2023,Net Electricity Production,Solar,12.2135,GWh
Malta,11/1/2023,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",12.2135,GWh
North Macedonia,11/1/2023,Net Electricity Production,Electricity,536.8769,GWh
North Macedonia,11/1/2023,Net Electricity Production,Total Combustible Fuels,363.2405,GWh
North Macedonia,11/1/2023,Net Electricity Production,"Coal, Peat and Manufactured Gases",236.6142,GWh
North Macedonia,11/1/2023,Net Electricity Production,Oil and Petroleum Products,10.8692,GWh
North Macedonia,11/1/2023,Net Electricity Production,Natural Gas,110.6741,GWh
North Macedonia,11/1/2023,Net Electricity Production,Combustible Renewables,5.0831,GWh
North Macedonia,11/1/2023,Net Electricity Production,Hydro,132.2981,GWh
North Macedonia,11/1/2023,Net Electricity Production,Wind,16.0378,GWh
North Macedonia,11/1/2023,Net Electricity Production,Solar,25.3005,GWh
North Macedonia,11/1/2023,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",178.7194,GWh
Peru,11/1/2023,Net Electricity Production,Electricity,5057.0173,GWh
Peru,11/1/2023,Net Electricity Production,Total Combustible Fuels,2415.8982,GWh
Peru,11/1/2023,Net Electricity Production,"Coal, Peat and Manufactured Gases",27.6032,GWh
Peru,11/1/2023,Net Electricity Production,Oil and Petroleum Products,29.3912,GWh
Peru,11/1/2023,Net Electricity Production,Natural Gas,2300.3931,GWh
Peru,11/1/2023,Net Electricity Production,Combustible Renewables,58.5107,GWh
Peru,11/1/2023,Net Electricity Production,Hydro,2279.0628,GWh
Peru,11/1/2023,Net Electricity Production,Wind,251.7576,GWh
Peru,11/1/2023,Net Electricity Production,Solar,110.2988,GWh
Peru,11/1/2023,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",2699.6299,GWh
Serbia,11/1/2023,Net Electricity Production,Electricity,3391.6027,GWh
Serbia,11/1/2023,Net Electricity Production,Total Combustible Fuels,2100.5797,GWh
Serbia,11/1/2023,Net Electricity Production,"Coal, Peat and Manufactured Gases",1928.186,GWh
Serbia,11/1/2023,Net Electricity Production,Oil and Petroleum Products,0.5824,GWh
Serbia,11/1/2023,Net Electricity Production,Natural Gas,149.4196,GWh
Serbia,11/1/2023,Net Electricity Production,Combustible Renewables,21.9945,GWh
Serbia,11/1/2023,Net Electricity Production,Other Combustible Non-Renewables,0.3972,GWh
Serbia,11/1/2023,Net Electricity Production,Hydro,1150.2705,GWh
Serbia,11/1/2023,Net Electricity Production,Wind,137.8345,GWh
Serbia,11/1/2023,Net Electricity Production,Solar,2.918,GWh
Serbia,11/1/2023,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1313.0175,GWh
Australia,10/1/2023,Net Electricity Production,Electricity,21026.1123,GWh
Australia,10/1/2023,Net Electricity Production,Total Combustible Fuels,11979.2808,GWh
Australia,10/1/2023,Net Electricity Production,"Coal, Peat and Manufactured Gases",8816.0993,GWh
Australia,10/1/2023,Net Electricity Production,Oil and Petroleum Products,251.1199,GWh
Australia,10/1/2023,Net Electricity Production,Natural Gas,2681.6348,GWh
Australia,10/1/2023,Net Electricity Production,Combustible Renewables,230.4268,GWh
Australia,10/1/2023,Net Electricity Production,Hydro,1165.836,GWh
Australia,10/1/2023,Net Electricity Production,Wind,2935.8959,GWh
Australia,10/1/2023,Net Electricity Production,Solar,4945.0996,GWh
Australia,10/1/2023,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",9277.2583,GWh
Australia,10/1/2023,Used for pumped storage,Electricity,57.2614,GWh
Australia,10/1/2023,Distribution Losses,Electricity,922.0236,GWh
Australia,10/1/2023,Final Consumption (Calculated),Electricity,20046.8273,GWh
